人员id,电影id,人员名字,类型
75015d15-4743-49cb-905e-344d384f1235,30411611,Mike Bonner,2
23f29f01-bafc-43a3-9a6e-57797cbc4711,30411611,Alphonso Settles,2
972f9a35-de74-4610-8359-e0601aed2148,30411611,Lemastor Spratling,2
5f5c5f93-5caa-4528-a813-dfcb934c4851,30411611,Mushad Moore,2
1394277,30156034,朴尚勋,0
1400311,30156034,吴智英,1
1042119,30156034,苏志燮,2
1193421,30156034,郑仁仙,2
1336611,30156034,孙浩俊,2
1349729,30156034,林世美,2
1328840,30156034,严孝燮,2
1377915,30156034,徐宜淑,2
1350667,30156034,金圣柱,2
1011005,30156034,金汝珍,2
1399057,30156034,郑诗雅,2
1360047,30156034,姜其永,2
1319357,30156034,金秉玉,2
1377774,30156034,赵泰宽,2
1400213,30156034,李贤杰,2
1019481,30156034,杨东根,2
1339785,30156034,朴顺天,2
1373923,30156034,金明秀,2
1314736,30156034,南奎丽,2
1400211,30156034,李柱原,2
1400210,30156034,Ji-ha Hwang ,2
1400236,30156034,金建宇,2
1383022,30156034,玉艺琳,2
1394899,30156034,吴韩杰,2
1400212,30156034,金丹宇,2
1042067,30272884,罗伯特·弗兰克,0
1151689,30272884,哈里·史密斯,2
1018553,30272884,艾伦·金斯堡,2
d6a1361f-cfad-474a-a5cd-9e85954e8be6,30278417,Alex Magaña,0
e1b41d1d-b7fd-4d30-ac2f-150500d45ee7,30278417,Alex Magaña,1
6d947435-0614-4360-850c-670eb840964f,30278417,Murphy Patrick Martin,2
99d31754-2ae8-4818-8599-3ff8dd04fcfb,30278417,Diana Cristina Solis,2
23c79f79-1509-40a5-afe7-a049b3590c6f,30278417,Hayley Ambriz,2
e10ef4ff-9684-4c7a-91fc-d390da0cab80,30278417,Kaden Cole,2
584fb4b6-863d-4f9a-b239-c16c4aca14fd,30278417,Sherry Driggs,2
03cead27-5ad4-469c-8f9f-9d2092e927b5,30278417,Lauren Waites,2
1037733,30386911,马库斯·雷波依,0
1365772,30386911,皮特·霍尔姆斯,1
1365772,30386911,皮特·霍尔姆斯,2
1405962,26682914,西罗·格拉,0
1416913,26682914,玛丽亚‧卡米拉‧阿里亚斯,1
1355681,26682914,雅克·图莱蒙德·维达尔,1
1416914,26682914,卡米娜·马蒂内,2
1416915,26682914,何塞·阿科斯塔,2
1413259,26682914,娜塔利娅·雷耶斯,2
1416916,26682914,约恩·纳瓦埃斯,2
1416917,26682914,格雷德·梅扎,2
1416918,26682914,何塞·维森特,2
1416919,26682914,胡安·包蒂斯塔·马丁内斯,2
1416920,26682914,米格尔·维埃拉,2
1416921,26682914,塞尔希奥·科恩,2
1416922,26682914,阿斯列尼斯·马尔克斯,2
1416923,26682914,何塞·奈德,2
1416924,26682914,扬克·迪亚兹,2
1416925,26682914,维克多·蒙特罗,2
1416926,26682914,华金·拉蒙,2
1416927,26682914,豪尔赫·拉斯卡罗,2
1378341,30284874,许知远,2
1054398,30284874,张艺谋,2
74f5c588-a397-48ec-98bb-47488f1e43e2,30400091,Raphaël Aupy,0
05bf9b08-5442-430f-937f-9f9ef69ece6e,30192062,馬曉輝,0
3a8ee2f5-7392-454f-bb73-ff6336246ddb,30192062,馬曉輝,1
1341951,30192062,郑人硕,2
1341122,30192062,吴可熙,2
8a63c168-882f-419d-a418-27b1e6522150,30192062,郭尚潔,2
8aa2a05d-de1d-4bd0-937e-ecd0fa7fbf77,30192062,廖欽亮,2
da39c773-331f-4041-9782-1549d355b500,30192062,吳宏修,2
1404505,30377724,宋在德,0
1404467,30377724,文智厚,2
1404503,30377724,李麟,2
1388997,30377724,金秀京,2
1404504,30377724,魏光勋,2
1405007,30377724,朴亚成,2
1384281,30194413,张哲,0
1314627,30194413,谢苗,2
1346329,30194413,廖威廉,2
1364987,30194413,付小仙,2
2548e98c-94aa-470c-8f59-ec10fe26c08e,30265452,缪灵,0
b0cbe22c-9cc7-4afa-9e48-16635db9753a,30265452,朱希茜,1
96ce899b-91ef-4eb6-a7bf-406553dd87a9,30265452,武佩琛,1
72a0ab56-ae31-4c0a-80c2-bdd16993cc43,30265452,三文,1
3109a8d1-68ca-4f09-ab56-62c398bd8653,30265452,许杨,2
c6f62151-ac16-4814-95e8-45e65b442f22,30265452,胡雅婷,2
bc158fd4-6a23-407a-b2ac-162d074735c7,30265452,解全,2
1291533,30338033,斯图尔特·麦克唐纳,0
1350550,30338033,蕾切尔·布鲁姆,1
1022993,30338033,艾莲·布洛什·麦肯纳,1
84cb87d1-99ea-4b73-b356-5cce523c646d,30338033,Ilana Peña,1
1350550,30338033,蕾切尔·布鲁姆,2
1408660,30338033,文森特·罗德里格兹三世,2
1397426,30338033,唐娜·琳·钱普林,2
1363295,30338033,维拉.洛弗尔,2
1210848,30338033,斯科特·迈克尔·福斯特,2
1377965,30338033,布兰妮·扬,2
1375709,30338033,帕姆·墨菲,2
1022993,30338033,艾莲·布洛什·麦肯纳,2
2985b98b-ac2e-465c-91a1-89e05e989b6b,30338033,Pete Gardner,2
43cf1d82-4996-474a-bc1d-7b0cb9cbce6f,30338033,Gabrielle Ruiz,2
18b96edc-7ec3-4f90-9f28-d5536db4a5c2,30338033,Erick Lopez,2
146996b0-a7f0-44fd-a133-ded84b160504,30338033,Paul Welsh,2
1385657,27601920,陈俊霖,0
1385657,27601920,陈俊霖,1
1385658,27601920,隋名旸,2
1365677,27601920,石峄,2
1316513,27601920,马东延,2
1328748,27601920,赵芙丽,2
1385680,27601920,鲁恩滨,2
1385681,27601920,程小夏,2
1392124,27202760,闵斗植,0
1306238,27202760,黄肇允,1
1393332,27202760,朴正艺,1
1340174,27202760,金俊勉,2
1329485,27202760,夏沇秀,2
1330847,27202760,吴彰锡,2
1313600,27202760,金叡园,2
1386218,27202760,李在真,2
1378176,27202760,朴成勋,2
1391239,27202760,朴炫宇,2
1391238,27202760,尹多英,2
1391237,27202760,金伊安,2
1215071,27202760,崔智娜,2
1314300,27202760,金敏智,2
1383722,27202760,崔光一,2
6b751c25-db65-4486-9638-d3ad746bd35d,30284860,董偲遇,0
fc39be2a-5c5d-465c-949a-a3674f1c8693,30284860,董偲遇,1
8d4281bd-7bf6-460a-b1d4-0cdddc9487bc,30284860,牛嘉欣,2
2a995635-8d7d-450e-92cd-1ca2c4a225cc,30284860,李剑,2
6dec6217-126a-4dfa-8b0c-10c1b0e02dea,30284860,阎骏,2
01dfbe6f-6624-42bd-b780-f0514140dc88,30290815,林德侯,0
33f64b26-4964-48dd-bbd1-6363c55cc4e3,30290815,李蕙娟,1
a64ca1dd-16d4-4d8f-acc3-0f45bc6c88ff,30290815,林德侯,1
62f860eb-8dae-4ece-8e45-ad5522259555,30290815,李郁芯,1
1327466,30290815,洪永城,2
1365695,30290815,谭凯琪,2
1328660,30290815,林师杰,2
1400405,30290815,戴祖仪,2
54d65011-2ace-472c-8ea8-aed50d897bd2,30327675,严典雅,0
811e23f4-a0b8-4004-8992-dbb86df4e1d1,30327675,苏依萍,1
1e20bd7c-3882-4463-9a39-49ca465c8ca0,30327675,杨理,1
1333719,30327675,大张伟,2
1317329,30327675,杨迪,2
1318400,30327675,刘维,2
1349768,30327675,李艺彤,2
1314704,30327675,宋小宝,2
b9020c32-c8f0-484a-b495-f8322123fd2c,30327675,张欣尧,2
bbf6231c-7316-473c-9b0a-b7f30ef679ab,30327675,王红梅,2
9843619b-9ef6-47eb-93a0-f101f9a9b475,30327675,代佳莉,2
8b650e05-c2d0-4768-907e-311368a5b9cc,30327675,王小潮,2
8fc0f16c-d0bc-4295-8007-a0a96e8956ba,30327675,派翠克,2
1276079,30327675,韩雪,2
1357104,30327675,郭麒麟,2
1337020,30327675,吴谨言,2
1276093,30327675,尚雯婕,2
eefe56ff-d443-402a-8dd0-2cef00453d0a,30327675,小冰,2
36888dbc-ec46-4c3d-be88-98a3b4b06b97,30327675,肥仔,2
0630086c-6a11-40e5-bc1c-72dffd56794a,30327675,张大碗子,2
49cb8cad-95d2-4091-88f7-b48d291fe98a,30327675,华胜辉,2
eaa758e9-3954-45f3-a314-d752d4813acb,30327675,鸡汤蒋,2
879c1625-16d7-482b-bc85-c470d6b60929,30327675,晓海,2
1369025,30327675,靳梦佳,2
1327799,30327675,沈梦辰,2
1274859,30327675,田亮,2
46a6af1e-5806-4345-a0a1-29f1cb765539,30327675,余巍,2
8435fd00-155a-4ef6-b527-95cfcea44af7,30327675,纯子,2
2f910e56-9312-4ee8-8715-93e0f227ebdb,30183609,Mike Myhre,0
1283489,30183609,劳伦·浮士德,1
d35f3486-4ca0-4fcf-9652-2b667168c1c4,30183609,Josh Haber,1
1078960,30183609,塔拉·斯特朗,2
1055202,30183609,莫里斯·拉马奇,2
fab1c783-de3a-43eb-8e0d-b2003af71444,30183609,Andrea Libman,2
1388191,30183609,阿什莉·鲍尔,2
38570c43-7afb-40ea-8c99-2a5867e5da1f,30183609,Gavin Langelo,2
1113199,30183609,Lauren Jackson,2
1324249,30183609,珊农·陈-肯特,2
1388192,30183609,塔比莎·杰曼,2
78155539-b746-4e9a-9117-3ffac24ca1ba,30183609,Nicole Oliver,2
1137580,30183609,凯莉·谢里丹,2
d1348068-209f-4661-8890-2ba6e9a07377,30183609,Katrina Salisbury,2
1388193,30183609,凯西·薇瑟乐克,2
ed4b449c-ecba-46f7-ba62-556519a9cf31,30183609,Vincent Tong,2
1356747,30183609,凯尔·赖德奥特,2
1075277,30183609,加里·切克,2
1359941,30304084,李昇勋,2
0f0bd09f-45e0-4d80-aa0f-bf5b9435902a,30304084,李敏赫,2
1383534,30304084, 金希珍,2
086b7e24-4034-4852-86f9-9b372c0fc8eb,30304084,惠,2
6e632423-53d4-4a17-89c8-73e1b4879cf4,26862235,别所诚人,0
1367294,26862235,关根亚由美,1
1323336,26862235,小野贤章,2
1047738,26862235,增田俊树,2
1317111,26862235,江口拓也,2
1034346,26862235,羽多野涉,2
1330000,26862235,佐藤拓也,2
1341567,26862235,齐藤壮马,2
1275945,26862235,阿部敦,2
1335643,26862235,大桥贤一郎,2
1351368,26862235,白井悠介,2
1336904,27176717,林汇达,0
1336906,27176717,徐芸,1
1336909,27176717,万秦,1
1383026,27176717,蒋琳,1
1336920,27176717,张伟,2
1336919,27176717,张秉君,2
1336930,27176717,谭笑,2
1397403,30299819,谢尔盖·伊格纳舍维奇,1
1050728,30299819,伊戈尔·别特连科,2
550333f1-0e91-49bb-a3ae-705a1e1c64ee,30299819,Наталья Рогожкина,2
3b99b929-b6f2-426a-8c83-88c5f3d1354c,30299819,Дмитрий Ульянов,2
11e85bc0-446c-4c73-a2df-6253eb2b2410,30149896,Caroline Fourest,0
f2ced35a-3eee-45e1-9f45-b9abf1599391,30149896,Caroline Fourest,1
1009332,30149896,格什菲·法拉哈尼,2
1327288,30149896,迪莲·格温,2
1045238,30149896,阿蜜拉·卡萨,2
1326531,6390825,瑞恩·库格勒,0
1326531,6390825,瑞恩·库格勒,1
1389011,6390825,乔·罗伯特·科尔,1
1013888,6390825,斯坦·李,1
1050183,6390825,杰克·科比,1
1327680,6390825,查德维克·博斯曼,2
1334862,6390825,露皮塔·尼永奥,2
1107320,6390825,迈克尔·B·乔丹,2
1308787,6390825,丹娜·奎里拉,2
1049612,6390825,马丁·弗瑞曼,2
1316928,6390825,丹尼尔·卡卢亚,2
1356810,6390825,利蒂希娅·赖特,2
1362864,6390825,温斯顿·杜克,2
1325589,6390825,斯特林·K·布朗,2
1025214,6390825,安吉拉·贝塞特,2
1053567,6390825,福里斯特·惠特克,2
1002708,6390825,安迪·瑟金斯,2
1357653,6390825,弗洛伦丝·卡松巴,2
1357828,6390825,约翰·卡尼,2
1325400,6390825,大卫·S·李,2
1389035,6390825,娜比娅·毕,2
6da77e86-bd5f-427a-9640-626fd898539a,27107688,Vijay Chandar,0
37ebad3b-e8eb-434d-aec8-b65ea0d3c764,27107688,Vijay Chandar,1
1188888,27107688,维克拉姆,2
1182849,27107688,特曼娜·芭蒂亚,2
3f5d74ce-70a4-4f67-9293-c1b0f38cedee,27107688,Sriman,2
2c582aa7-5d87-4fd2-b930-cb27943871d7,30396280,上田慎一郎,0
1b42aa0f-51c6-405e-985f-987120b7b0a1,30396280,鈴木おさむ,1
3a3d8998-09f4-41c3-ab11-a33be43abaf0,30396280,東村アキコ,1
1011150,30396280,田中圭,2
1034327,30396280,今田耕司,2
1322083,30396280,川荣李奈,2
1314939,30396280,山田裕贵,2
1004817,30396280,吉田钢太郎,2
1316808,30396280,吉田羊,2
1390506,30396280,饭尾和树,2
1313538,30396280,池田铁洋,2
1351233,30396280,伊藤修子,2
e7261640-0923-4d04-9f48-d9d369fab66a,30396280,尾上寛之,2
1395939,30396280,小手伸也,2
1355062,30396280,筱原笃,2
1338104,30396280,野间口彻,2
1316624,30396280,桥本爱实,2
1312854,30396280,六角精儿,2
1046331,30396280,田中直树,2
1406276,30396280,竹原芳子,2
1025933,30396280,名取裕子,2
1322189,30396280,桥本环奈,2
1321815,30396280,真岛秀和,2
1337412,30396280,松本まりな,2
1012721,30396280,水野美纪,2
1316112,30396280,满岛真之介,2
1001939,30396280,铃之助,2
1160198,30396280,武田真治,2
1018490,30396280,武田梨奈,2
5b85be00-9712-47f8-aae9-681acbd49508,30396280,豊ノ島,2
1002505,30396280,和田现子,2
1052859,30227885,大卫·维多利,0
1398434,30227885,约尔迪·瓦列霍,1
1052859,30227885,大卫·维多利,1
1032298,30227885,贝伦·鲁埃达,2
1398435,30227885,米蕾娅·奥利奥,2
1032655,30227885,达里奥·格兰迪内蒂,2
1398436,30227885,安东尼奥·杜兰·莫里斯,2
1050737,30227885,乔斯因·本格特伊,2
1398437,30227885,卡鲁斯·法布雷加,2
1398438,30227885,瓦内萨·布查卡,2
1398439,30227885,塞巴斯蒂安·蒙特奇诺,2
1391214,30185522,李想,0
3d91a86b-9fbf-49b8-811c-167b235ce99a,30185522,练青,1
1377507,30185522,贾子宸,2
346ed793-0ebb-4d1d-aff5-f9cf20d4e3f5,30185522,焦文倩,2
1386843,30185522,周婧,2
1313649,30185522,周恒远,2
1339304,30215189,唐明智,0
1339304,30215189,唐明智,1
1320306,30215189,张国华,1
1015278,30215189,朱孝天,2
1314763,30215189,蓝心妍,2
1364130,30215189,曲木古火·秋风,2
1331032,30215189,闫鹿杨,2
1274320,30360264,理查德·艾欧阿德,2
1400628,26876254,伊恩·塞缪尔斯,0
1400629,26876254,林齐·比尔,1
1360195,26876254,香农·珀瑟,2
1366509,26876254,克里斯汀·弗劳赛斯,2
1350258,26876254,RJ·赛勒,2
1345500,26876254,诺亚·琴蒂内奥,2
1083562,26876254,洛雷塔·迪瓦恩,2
1355577,26876254,乔琪亚·惠格姆,2
1373218,26876254,爱丽丝·李,2
1019014,26876254,莉·汤普森,2
1010547,26876254,阿兰·卢克,2
1323896,26876254,玛丽·帕特·格里森,2
1363698,26876254,克丽丝·梅斯,2
1339737,26876254,马特·马洛伊,2
1342820,26876254,威廉·佩尔茨,2
1036382,26876254,吉欧夫·斯图兹,2
1214338,26876254,小马里奥·昆诺内兹,2
1357067,26876254,乔伊·摩根,2
1387651,26876254,马尔科姆·鲍文,2
1385281,26876254,阿德里安·法维拉,2
1397805,26876254,阿什顿·斯迈利,2
1013785,30183635,达科塔·范宁,0
1013785,30183635,达科塔·范宁,1
1240131,30183635,丽兹·汉娜,1
1236911,30183635,伊芙·休森,2
1274492,30183635,汤姆·斯图里奇,2
1211010,30183635,Christina Rouner,2
1237800,30264016,佐藤东弥,0
89da7929-1993-42d3-bac6-5c9ff4d8b779,30264016,丸尾丸一郎（劇団鹿殺し）,1
1363055,30264016,小栗有以,2
4b3d93d6-47bb-468c-a98c-e1333e772d3f,30264016,岡部麟,2
1276178,30264016,向井地美音,2
3c8dfdcc-b3aa-452b-b674-0b2c595c77fe,30264016,倉野尾成美,2
00869ee5-50d5-47bf-98e4-b18d43c9f918,30264016,髙橋彩音,2
961f91f8-e472-4ec7-a95c-aeba7340803a,30264016,山内瑞葵,2
d1e571ff-7c71-4e22-a1be-f50c0615addc,30264016,本間日陽,2
1395272,30264016,荻野由佳,2
1314318,30264016,小柳友,2
61567b7c-aa98-4d53-89e6-9bbeb77810ac,30264016,加藤美南 Minami Kato,2
9603abb8-dead-4992-8909-017f60dc70d0,30264016,谷口めぐ,2
ceb7d50f-9c7a-4b6a-8a56-e1b05225aaab,30264016,落合扶树 Motoki Ochiai,2
039e4bd1-9bc4-464f-9032-3e88b89c8788,30264016,草野大成,2
55b44ae7-016b-47c5-ad05-8dc105d76319,30264016,横山由依 Yui Yokoyama,2
9e97c931-218a-44de-914d-d4c2cd0adc56,30264016,泷野由美子 Yumiko Takino,2
0a4f7eb1-f0cf-4e1c-8acd-f47fb1bb5ef6,30264016,城恵理子,2
f76403b6-61c5-4118-b1ce-88523886f669,30264016,雨野宮将明,2
1034528,30264016,远藤雄弥,2
5bf63586-42cb-4b38-83c8-eb8e59754d4d,30264016,松岡はな,2
1379953,30264016,小畑优奈,2
9d427b02-7a83-4971-8e2a-35f85492aecd,30264016,山本彩加,2
1394429,30264016,马嘉伶,2
1316641,30264016,绪方义博,2
272deebb-857c-400f-aedb-069e470c8ee9,30264016,城戸康裕,2
1343654,30264016,铃木贵之,2
fc6f6add-dbc2-4c80-a546-593f1dc549d7,30264016,把瑠都 Baruto Kaido,2
1353581,30264016,广濑智纪,2
9ae1b89c-88c2-4e79-91a6-fb89d71fc0ce,30264016,坂口征夫,2
1391361,26707088,小斯蒂芬·卡普尔,0
1309051,26707088,乔·霍代里·库克,1
1326531,26707088,瑞恩·库格勒,1
1405273,26707088,萨沙·潘,1
1047996,26707088,西尔维斯特·史泰龙,1
1405274,26707088,朱埃尔·泰勒,1
1107320,26707088,迈克尔·B·乔丹,2
1047996,26707088,西尔维斯特·史泰龙,2
1027395,26707088,泰莎·汤普森,2
1040508,26707088,杜夫·龙格尔,2
1403708,26707088,弗罗里安·穆特鲁,2
1010592,26707088,布里吉特·尼尔森,2
1286928,26707088,罗素·霍恩斯比,2
1027295,26707088,伍德·哈里斯,2
1009262,26707088,米洛·文堤米利亚,2
1146675,26707088,菲利西亚·拉斯海德,2
1041417,26707088,迈克尔·巴佛,2
1353167,26707088,安德烈·沃德,2
1371369,26707088,迈尔斯·哈姆帕斯,2
1369114,26707088,伊沃·南迪,2
1223936,26707088,克里斯托弗·曼恩,2
1319617,30304090,金尚昊,0
2cd586f3-ec83-4c74-96e7-2c073838da78,30304090,朴智媛,1
1378883,30304090,赵锦山,1
1376010,30304090,刘在明,2
1348993,30304090,金志洙,2
1383722,30304090,崔光一,2
1388462,30304090,李玄均,2
1392034,30304090,徐东甲,2
1350785,30304090,郑煐禥,2
1342334,30304090,罗海灵,2
1386368,30304090,李河汩,2
1352183,26888820,李聆聪,0
1373185,26888820,胡涂,1
1276144,26888820,黄璐,2
1313180,26888820,谢钢,2
1327959,26888820,钱波,2
1354129,26888820,李恒,2
1313659,26888820,李滨,2
1015295,27609171,路易斯·博洛涅西,0
1015295,27609171,路易斯·博洛涅西,1
329b6672-ab56-422a-88f5-48e70245fafa,27609171,Perpera Suruí,2
19464ffc-06cd-4b3f-ab88-2d6354553f4d,30134470,Tom Brady,2
a36e8a0e-c83d-4107-b3a1-8d7062c717d3,30179570,森邦宏,0
1351425,30179570,丸户史明,1
94505444-770b-40e6-a3e5-a210b290b9ef,30179570,矢野俊策,1
1034028,30179570,花泽香菜,2
1019264,30179570,樱井孝宏,2
1276112,30179570,冈本信彦,2
1028815,30179570,杉田智和,2
1334753,30179570,山下大辉,2
1038087,30179570,小山力也,2
1003577,30179570,诹访部顺一,2
1244490,30179570,小野友树,2
1372493,30179570,石见舞菜香,2
1048653,30179570,鸟海浩辅,2
1132695,30179570,乃村健次,2
1050793,30179570,堀江由衣,2
1423768,30482521,法加·努格鲁斯,0
bc312464-7bff-492a-a0a2-5a4d320849d4,30482521,Faza Meonk,1
7f3530f1-e147-49a6-98a8-0359651caa34,30482521,Kevin Anggara,2
6666ad0b-9261-4b4e-a356-7881cd504c4a,30482521,Clairine Clay,2
8aa2d1a7-8766-4c11-be64-24b530809ff3,30482521,Morgan Oey,2
33324a20-08c6-4771-9089-e71d2ab7935c,30482521,Joshua Suherman,2
e1a80d38-e8c8-4383-9080-754aa90c87b2,30482521,Teuku Ryzki,2
9fef8203-5e39-477f-8bce-de2fc63a2351,30482521,Kamasean Matthews,2
1408661,30482521,阿里·伊尔汉姆,2
1227433,30385001,嘉博·雷兹,0
1227433,30385001,嘉博·雷兹,1
1227433,30385001,嘉博·雷兹,2
d317e12b-6638-4803-80fe-7dbe4103eaee,30385001,Katica Nagy,2
37016fbb-b608-488d-b619-ff0438b63561,30385001,Zsolt Kovács,2
1314369,27604333,加藤敏幸,0
1312900,27604333,富冈淳广,1
1351346,27604333,高桥阳一,1
1276138,27604333,三瓶由布子,2
1050963,27604333,铃村健一,2
1377446,27604333,福原绫香,2
1275890,27604333,田村睦心,2
1330000,27604333,佐藤拓也,2
1048504,27604333,小西克幸,2
c0875ce1-20c5-43ce-ab73-9a55f5566757,30311112,Anders Falck,0
2df1f280-cd74-4447-abe9-5299ae646fbd,30311112,Bjarke Ingels,2
c85672d9-cc20-4608-8228-f92ed5ee98d5,30468846,한동호,0
b937e2fc-39af-4d77-8cdd-c77a29124b46,30468846,유진이,2
bb4ee677-042b-4da9-b94a-02b15fe0d347,30468846,옥진주,2
286fe56b-02fb-4e40-8d0d-0d66f90dd3bf,30468846,안민우,2
a7396c34-cff2-497f-9eda-cfc450fe1266,30468846,도모세,2
6b85f7aa-a992-43bf-93c7-958895bfe9d1,30468846,장덕출,2
bf1bf7ab-7dd6-4dbb-97c6-d9a940523b7a,34833928,大峯靖弘,0
412a10b3-6898-465d-9b8a-845c783fda09,30247426,Jason Winn,0
1286099,30247426,R.基斯·哈里斯,1
1036370,30247426,C·托马斯·豪威尔,2
1036477,30247426,布鲁克·朗顿,2
1002680,30247426,约翰·拉岑贝格,2
1100584,30247426,迈克·康纳·盖尼,2
1054687,30247426,M·埃梅特·沃尔什,2
1093345,30247426,亚当·希克斯,2
1286099,30247426,R.基斯·哈里斯,2
7160aee2-0e55-42e8-8cd5-07cd44e42995,30247426,Cole Bernstein,2
1247100,30247426,迈克尔·阿伯特,2
f7512372-748b-4267-affb-a456b1c30e40,30247426,Robert Crayton,2
e79d868c-7518-41ee-a25b-bce2a323ef4d,30247426,Tate Clemons,2
c28eb0e5-27ec-497f-8bfc-ebf566a4e6c6,30247426,Sterling Hurst,2
e32cc5f0-6c92-4363-b44a-5666d8eba6a3,27301916,李克,0
9898112d-47f2-405a-8edf-8947ebfdc745,27301916,梁心颐,2
a17616d3-1acf-4d39-9f2a-f87d27fb93dd,27301916,李佳颖,2
a9ea8a53-41a3-427d-ad4b-2b5ef36dbb15,27301916,杜海涛,2
1282746,30283302,蒋樾,0
1320458,30283302,李立宏,2
fff00a0f-90f0-4a47-bc65-9553e962010f,30387616,Juliane Block,0
03bb4345-3574-48e9-9251-c77dcfe937a8,30387616,Wolf-Peter Arand,1
831cf92d-596d-4368-bc12-7ddae3c27c54,30387616,Laura Sommer,1
1255301,30387616,Maja-Celiné Probst,2
1357617,30387616,凯文·莱斯利,2
0a5e883e-9216-4dde-99b9-582600fa683e,30387616,Isabelle Mann,2
1028986,30489306,莱来·莱萨,0
1264079,26766847,Craig Deering,0
1264079,26766847,Craig Deering,1
5a459308-14a0-44dd-9f8f-5db58cf94c59,26766847,Karen Deering,1
23e31d6c-c2a3-4aba-85ef-06715ecec26e,26766847,Allen Murphy,1
e7527b9d-9e21-4ce1-b574-9e2f7dbaaeb7,26766847,Maurice Demus,2
3ab5bd5b-9b0f-43db-8ecb-6f2509a1a659,26766847,Michael Medford,2
ae79fe19-eaa7-40fc-bf4a-5315d39a032c,26766847,Callie Stephens,2
1324966,26779967,阿里·桑德尔,0
1006208,26779967,罗伯·列博,1
1028271,26779967,R·L·斯坦,1
1208919,26779967,温迪·麦克伦登-考威,2
1363304,26779967,麦迪森·伊瑟曼,2
1380977,26779967,杰里米·雷·泰勒,2
1275017,26779967,郑肯,2
1399523,26779967,卡里尔·哈里斯,2
1049492,26779967,杰克·布莱克,2
