id,类型
30248864,惊悚
26969746,悬疑+惊悚+犯罪
27615397,剧情
27132201,剧情+动作
27613080,
30419870,动画+短片
30357950,短片
26640097,剧情+爱情+古装
30415092,音乐+歌舞
27621754,喜剧+犯罪
30155133,剧情
30386890,纪录片
27180882,剧情+喜剧
30281655,
30183944,音乐+真人秀
30347014,剧情+喜剧+动画
30383730,恐怖+短片
30176265,紀錄片 Documentary
30459065,情色+同性
30243266,
30218504,喜剧
27043605,剧情+动作+犯罪
30305541,剧情+犯罪
30261979,剧情
30215034,
30222840,喜剧
30204139,纪录片
26981013,剧情+运动
30129013,动画
30370874,喜剧
30348333,喜剧+悬疑+恐怖+奇幻
30361979,真人秀
30386884,剧情
26863082,剧情+爱情+同性
30268949,
27082703,剧情+音乐
30394270,喜剧+动作+家庭
32567902,剧情+喜剧+爱情+音乐+歌舞+家庭
30389547,爱情+奇幻
27192262,纪录片
27621581,纪录片
30188193,剧情+喜剧+爱情
26842702,剧情+悬疑
30210164,
26351812,喜剧+动作+爱情
30459059,情色
30254732,真人秀
26986740,爱情+动画
30272093,恐怖
27067943,爱情
30286112,剧情+爱情+同性
30327910,喜剧
30301082,真人秀
30312798,剧情
30279893,
30489091,科幻+动画+短片
30292832,动画+短片
26426194,动作+科幻+惊悚
30267313,剧情
26865342,剧情+爱情+西部
30337256,剧情+爱情+悬疑+奇幻
30409691,剧情+爱情
27663995,剧情+家庭
27663759,
30201082,剧情+喜剧+爱情+家庭
33415924,动作+惊悚
30425409,剧情+犯罪
26607684,惊悚+恐怖
28511294,
26584535,恐怖
30291491,剧情+爱情
26992084,剧情
27119292,纪录片
30262257,惊悚
30252394,纪录片
27027368,剧情+动作+爱情+奇幻
30458384,纪录片
30329054,奇幻+冒险
30370121,喜剧+科幻+动画+短片
30335469,
5442694,动画+音乐+歌舞
30320702,
30223579,剧情+短片
30329040,剧情+喜剧+动作+冒险
30337518,科幻+惊悚+恐怖+奇幻+冒险
33446398,剧情+短片+情色+同性
30389590,纪录片+传记
30145644,纪录片
33436118,脱口秀
27663764,剧情
30209385,纪录片
26762747,剧情+爱情
27162635,剧情
26759909,爱情
26879024,
30272737,纪录片
26953815,喜剧+运动
27604099,动作+科幻+动画+冒险
30361987,剧情
30308925,剧情+喜剧
30361993,喜剧+动作+爱情
27178679,动画+儿童
27616489,剧情
30217811,剧情+爱情+奇幻
26382450,恐怖
30336175,剧情
30252395,爱情
30323236,剧情
30201083,剧情
30267306,喜剧+奇幻
30186154,剧情+运动
30291490,家庭
30268753,纪录片
27597107,动作+恐怖
30425408,剧情+动作
26787091,剧情+爱情
30308919,动作+科幻+冒险
30185449,脱口秀
26999852,剧情+爱情+古装
30329069,动画
26933677,剧情+动作+科幻
30222896,剧情
30292833,传记
30342810,惊悚
34659517,剧情+喜剧+动作+动画
30209420,纪录片
30389234,剧情+喜剧+动画+奇幻
27042532,惊悚
27610991,动作+惊悚+犯罪
27200975,喜剧+科幻+冒险
30483556,喜剧
30426840,纪录片
30329082,真人秀
30301068,科幻
30299033,
26882533,喜剧+爱情+奇幻
30286113,纪录片
27668194,悬疑+武侠+古装
30145686,剧情
30133710,剧情
30364828,脱口秀
20438964,喜剧+动画+奇幻+冒险
26761299,剧情+爱情
30358109,喜剧+爱情+短片+奇幻
30129984,纪录片
27199336,喜剧
30329928,剧情+同性
30242623,科幻+惊悚
30204110,剧情+喜剧
30459058,情色
27621580,纪录片
30425385,悬疑
30395621,喜剧
30204138,
30465789,纪录片+短片
30187289,剧情+动作+科幻+犯罪
30423904,爱情+歌舞+戏曲
30217622,动画
30200438,纪录片
26682880,剧情
30268948,剧情+奇幻+冒险
26870799,剧情+历史
30317636,恐怖
30383731,喜剧+恐怖
30358135,剧情+情色+同性
30446622,短片
30272904,剧情
30183945,紀錄片 Documentary
27180883,悬疑
30412273,纪录片
30174473,真人秀
30442444,纪录片
30386891,运动
26873284,动作+科幻+战争
30305540,剧情+短片
34853423,剧情+动画+音乐
30258121,
33425831,
30355377,剧情+短片+奇幻
30158827,
26776530,剧情+古装
30181405,纪录片
26101285,剧情+喜剧
33465024,短片
27611696,音乐+真人秀
30366554,短片
30161297,纪录片
26913955,剧情+悬疑+犯罪
27613081,
30320515,喜剧
30419865,短片
30253289,喜剧+动画+儿童
30359968,纪录片+短片
27624639,真人秀
34834645,爱情+奇幻
27621741,喜剧
30238428,动画
30313861,
26870570,纪录片
30156349,剧情+动作+战争
30150738,纪录片
30148177,剧情
27086955,剧情+动作+爱情
30206288,
30283296,剧情
30126686,剧情+惊悚+同性
30371772,歌舞+真人秀
30337041,科幻
30194752,剧情+惊悚+奇幻
30300835,纪录片
30181439,剧情+喜剧+战争
26999488,剧情+悬疑
26860039,剧情+爱情
30234548,纪录片
27006827,喜剧+动画
30238372,真人秀
27045739,惊悚
30346121,剧情+惊悚+犯罪
27604258,剧情
30459528,爱情+真人秀
30394701,真人秀
30280006,
30367689,纪录片
27114204,纪录片
30302005,喜剧+真人秀
30175221,剧情
30241896,剧情+动作+爱情
30244736,短片
30384506,剧情+爱情+奇幻
30280012,情色
30128898,爱情+情色
33377860,动画+短片+奇幻
30306511,
30290567,
30372290,剧情+悬疑
30304306,剧情+同性
30139765,喜剧+爱情
26860788,剧情+犯罪
27031084,喜剧
30216058,纪录片
30155873,纪录片
30355161,恐怖
30453039,爱情
30240578,剧情+爱情
30388314,真人秀
30359983,动画+短片
30194791,纪录片
30348642,喜剧
30450524,剧情+短片+音乐
30307155,
30194785,剧情
30274811,纪录片
30343071,恐怖
30181388,
30204448,纪录片+运动
30150658,音乐+歌舞
30410921,爱情+科幻
30299386,
26636712,动作+科幻+冒险
27667112,喜剧
27097910,剧情
33397837,纪录片+传记
10481121,动作+恐怖
30183366,脱口秀
33437170,纪录片+运动+真人秀
30264551,剧情
30401186,剧情+喜剧+爱情+歌舞
30352791,喜剧
34853972,
30433652,剧情
30352949,真人秀
30207974,剧情+悬疑+犯罪
27072988,剧情+悬疑+犯罪
30246928,动作+犯罪
27203663,喜剧
30313915,惊悚
30346082,紀錄片 Documentary
30421530,短片+同性
30438061,剧情+动作+悬疑+武侠+古装
30259820,短片+真人秀
27664427,喜剧+恐怖+奇幻
30447845,短片
30297397,
27197086,剧情
30149453,纪录片+战争
30273005,喜剧+科幻
30291080,
30395594,武侠+古装
26701196,剧情
26965753,剧情+悬疑+犯罪
30207790,喜剧
27621609,剧情+喜剧
27199901,歌舞+真人秀
30371174,纪录片
26675617,剧情+悬疑+冒险
30313929,剧情
30259834,纪录片+真人秀
27168720,剧情+运动
30271160,真人秀
34854947,剧情
30304266,短片
27149705,剧情+惊悚+犯罪
27621184,喜剧+爱情
30132778,喜剧
26781769,剧情
30323801,恐怖
30216110,惊悚+恐怖
30037172,
27040735,悬疑+惊悚+犯罪
30319551,真人秀
30328954,运动
30299345,动画+恐怖+奇幻
30466874,紀錄片 Documentary
26707518,喜剧
30161320,喜剧
27190070,动作+惊悚+犯罪
30206465,恐怖+犯罪+奇幻
30352746,纪录片+历史
30413541,纪录片
26984234,悬疑+惊悚
30302165,惊悚
30203509,剧情+悬疑
30147495,剧情
30281278,剧情+喜剧
30394661,喜剧+情色
30337860,喜剧+动作+爱情+科幻+冒险
30171641,爱情
30384314,真人秀
30300014,真人秀
30468865,情色
30334399,剧情+情色
25823281,剧情+爱情
26309926,喜剧
30489457,剧情+短片+战争
30258243,纪录片
30353464,动作+犯罪
30207747,喜剧+脱口秀
30191945,紀錄片 Documentary
26698210,剧情
30301444,剧情+音乐+传记
30331587,音乐+歌舞+真人秀
30214049,剧情+音乐
3524271,剧情+动作+科幻+奇幻
27190058,爱情+犯罪
30161308,音乐+歌舞
27666581,纪录片
30454150,真人秀
30196780,恐怖+短片
30156995,喜剧
30194418,剧情+喜剧+动作+爱情
27113806,剧情+喜剧+爱情
26720366,爱情+悬疑
30276425,动画+短片
26897937,剧情
27054581,剧情+动画+悬疑+惊悚+奇幻
30217965,剧情+喜剧
30269277,喜剧
30297803,
30347820,喜剧+科幻+动画
34850089,剧情+喜剧+爱情+犯罪
30156771,剧情+同性
30263772,真人秀
30148229,悬疑+犯罪
30276419,动画+短片
30284857,
30303938,
27061512,爱情
30194430,爱情+奇幻
30234158,恐怖
30159456,剧情
27160618,剧情+喜剧+歌舞
30208879,剧情
30163735,
30229684,纪录片
30283679,剧情+同性
30312160,恐怖
30253128,动画+儿童
30263955,剧情+古装
30316460,恐怖
30345986,真人秀
27202970,动画
26946411,喜剧+动画+奇幻
30231975,纪录片
27601056,历史+战争
27119324,动画
30353128,短片
26891349,剧情
30322909,惊悚
30204702,纪录片
30359405,剧情+短片
30381708,真人秀
30320850,动画+纪录片+短片
27663837,音乐+歌舞
30192096,
30307237,剧情
26955451,纪录片
30315155,
30335285,剧情
30364974,真人秀
30263969,剧情+家庭+儿童
30183825,纪录片
26163945,古装
30194395,
30370915,动作+战争
27133283,剧情
28511336,动作+悬疑+奇幻
30392990,恐怖+纪录片
27603669,喜剧+爱情+奇幻
26959519,剧情
30258055,纪录片
33381264,恐怖
30320844,短片
30416607,惊悚+恐怖
27017321,动画+短片
26972952,剧情+音乐
30370903,剧情
27059058,喜剧
30284896,
33415890,纪录片+音乐
30192094,剧情+喜剧+爱情
27030950,喜剧
27663835,动画
30243311,剧情+动作+爱情
30334833,剧情+喜剧
30283653,剧情
27611509,爱情
27194980,真人秀
30397632,短片
27193037,惊悚
24852545,喜剧+冒险
30253664,剧情
30194397,剧情
30382559,喜剧
30316462,恐怖
27104405,惊悚
30263957,音乐+歌舞+真人秀
30291519,动画
30276382,动作
30362485,剧情+动作+运动
30163737,爱情+古装
30125762,儿童+奇幻+冒险
27148169,剧情
30352552,科幻+短片
30362491,悬疑
30396276,纪录片
26849720,剧情+悬疑
30177756,真人秀
30361198,喜剧
30149860,
26782074,动画+冒险
30359361,
30263943,纪录片
30252546,
30177030,喜剧+爱情+奇幻
27186360,动画+奇幻
30231963,真人秀
30365473,爱情
30317783,剧情
23774869,喜剧+动画+奇幻
30377077,剧情+悬疑
30190640,剧情+悬疑
30373577,脱口秀
33425984,剧情+科幻
30396289,纪录片
30283690,剧情
30258094,剧情
26548048,喜剧
30299810,犯罪
30317797,真人秀
27061510,爱情+情色
30327654,短片
26761310,剧情
30220649,纪录片
30365467,喜剧+动作
30284841,
30317967,纪录片
33462359,歌舞+儿童+奇幻
30276427,动画+短片
30286918,纪录片
30416836,短片+同性
30262334,喜剧+科幻+动画+冒险
33410903,纪录片
27113810,剧情+惊悚+犯罪
30188027,脱口秀
30142048,纪录片+同性
30276433,喜剧+动画+短片
30372127,剧情+短片
30299192,奇幻+古装
27079363,科幻+动画+短片
30192296,剧情
30353300,纪录片
30198963,真人秀
30327495,真人秀
34463209,短片
26915507,爱情+动画+同性
30198977,动画+短片
30172410,爱情+情色
30331591,紀錄片 Documentary
30384464,纪录片
27154756,剧情
30401153,
26934287,动画
30328956,纪录片
27040737,剧情+悬疑
27109323,喜剧+爱情
26147417,奇幻+冒险
30390363,
34438557,真人秀
30304270,剧情+歌舞
27621192,剧情+爱情
30359163,纪录片
30319547,剧情+音乐
30384316,剧情
30130179,
27609178,纪录片
27204873,喜剧+动画+儿童
32490755,
30294111,纪录片+音乐
30228956,剧情+历史
26420684,剧情
26797690,剧情
33404584,真人秀
30346916,真人秀
30446581,
27091387,惊悚
30196755,科幻+悬疑+惊悚+恐怖
30246902,剧情+家庭+儿童
27197090,剧情
30223624,动作+冒险+武侠
30323156,短片
30245589,
27175983,爱情
27036104,爱情+短片+奇幻
30321769,纪录片
30192269,纪录片
30289829,喜剧+戏曲
30269063,
26394152,动作+科幻+冒险
30153353,短片
27668223,真人秀
27045854,喜剧+动作+恐怖
30242580,动画+短片
30329447,剧情+悬疑+惊悚+犯罪
27668237,纪录片
30189885,真人秀
30221769,纪录片
30152059,喜剧+真人秀
30207976,剧情+爱情+悬疑
30473274,爱情+短片
26862764,剧情+惊悚
30234364,短片+奇幻
30360047,剧情+悬疑
30471463,纪录片+音乐
30203457,
30185846,
34778097,悬疑+恐怖+短片
30359981,真人秀
30222499,短片+奇幻
26997470,剧情+动画+奇幻
26855731,悬疑
30301240,科幻+动画+儿童+奇幻+冒险
30470190,剧情
30323787,动画+儿童
30343073,纪录片
30335683,科幻+短片
30203443,科幻
30194787,动画+纪录片
30359995,动画+短片+奇幻
30410102,脱口秀
27119722,剧情+爱情+奇幻
27611657,爱情+科幻+悬疑
27204913,剧情
27047892,
27191218,剧情+喜剧
30128130,剧情+喜剧+短片
30161256,爱情
30401999,剧情+喜剧
30408003,动画+短片
26954361,剧情
26952710,悬疑
30245358,喜剧+音乐
30164448,科幻+悬疑+惊悚
30380010,动作
27623829,
26952704,喜剧+歌舞+西部
30299227,剧情
30214103,剧情+同性
30280010,动作+古装
30346889,
27594183,科幻+惊悚
26887139,剧情+历史+古装
26928916,喜剧
34437076,真人秀
25864719,动作
30335654,脱口秀
26831506,犯罪
30346862,短片+同性
27594168,剧情
30156363,
30192447,纪录片+短片+传记+历史
30035834,爱情+情色
26765200,剧情
34430080,爱情
30150706,动画+同性+音乐+歌舞+真人秀
26388341,剧情+惊悚
30447927,
30192453,剧情+爱情+惊悚+传记+犯罪
27103791,科幻+动画
27600969,动画
27121256,喜剧
30425152,纪录片+真人秀
26772032,剧情
30226600,爱情+同性
30313877,剧情+儿童
26790909,剧情+喜剧+爱情
30181361,纪录片
30432348,脱口秀
27097866,动画+冒险
30320265,剧情+短片
30393911,
30328639,惊悚
30438103,纪录片+短片+运动
30148175,剧情+喜剧
27124474,喜剧+爱情
27109280,喜剧
30294918,恐怖
30143020,纪录片
30207802,动作+惊悚+恐怖
30360133,
30318088,剧情+短片+奇幻
30366542,喜剧
30385356,
30176272,真人秀
26958765,喜剧+悬疑
27192249,喜剧+爱情
26845720,剧情+歌舞+家庭+儿童
30304648,剧情+奇幻
30490272,动画
30134727,喜剧
20442984,动作+爱情+科幻
27080659,动作+科幻+动画
27098016,惊悚+犯罪
30129010,剧情+爱情
30459066,情色
30158825,
30222857,纪录片
30258123,动画
30201056,
30162213,剧情
30463488,真人秀
30412271,纪录片
30183947,紀錄片 Documentary
30176266,纪录片
26685109,剧情+悬疑+犯罪
30412259,剧情+短片
30443770,真人秀
30359201,喜剧
4826472,惊悚+恐怖
30290773,
24757622,动画+传记
27044141,剧情
24773958,动作+科幻+奇幻+冒险
30399031,动作+恐怖
30217608,爱情+古装
30249012,儿童
27617030,真人秀
30243259,真人秀
30377856,纪录片
30458344,剧情+喜剧+爱情
30327907,真人秀
30400649,科幻+动画+短片
30433283,动画+短片
34843168,传记
30399757,真人秀
30205581,
33451803,纪录片
27200988,科幻+动画+冒险
27663982,爱情+奇幻
30267304,短片
27666622,真人秀
30276209,动画+短片
26288143,科幻+惊悚
27601875,剧情+惊悚+犯罪
30267310,剧情+科幻+悬疑
30227734,剧情
30140071,喜剧+家庭
30159520,剧情+爱情
27663996,剧情+悬疑+犯罪
30306088,动画+短片
27082927,剧情
30232339,剧情+科幻+家庭
27114789,悬疑+惊悚
26945085,恐怖
27137150,剧情+爱情
27146781,剧情+悬疑
30142128,喜剧
25660416,剧情+喜剧
30344293,喜剧+恐怖
30320701,短片
30242190,动画
30252397,脱口秀
30409876,喜剧+儿童+奇幻
27062637,剧情+动画+音乐
30463311,真人秀
33412906,
30361991,动画+奇幻+冒险
30362527,剧情+家庭
30463310,真人秀
26388618,古装
30320714,短片
27157699,剧情
27621226,剧情
30464319,剧情+短片+儿童
30353088,纪录片
30345832,剧情+悬疑
30413185,纪录片
30399781,剧情
27205173,剧情
30185462,
30166921,剧情+犯罪
30242191,真人秀
30262241,纪录片
30323209,剧情+短片
27611497,动画
22266236,恐怖
30465775,喜剧
27093195,剧情+惊悚
30409693,动画+儿童
30227735,剧情+爱情
33451802,
27125541,真人秀
27620110,剧情+喜剧
30282389,
30267305,纪录片+短片
27663983,剧情
30408599,纪录片+短片
30242146,
30349761,
30426857,喜剧+历史
30449248,纪录片
27170583,喜剧+动作
30198382,剧情
30399030,剧情
27621583,动作+惊悚
30217609,悬疑+惊悚+奇幻+古装
30389545,
30413152,脱口秀
30290772,剧情+犯罪
27000064,剧情
30359200,纪录片
30362296,音乐
30174458,悬疑+奇幻+冒险
